Date,AAPL,MSFT,TSLA
2020-05-12,75.67800903320312,174.37454223632812,53.96066665649414
2020-05-13,74.76426696777344,171.73757934570312,52.73066711425781
2020-05-14,75.22356414794922,172.48280334472656,53.55533218383789
2020-05-15,74.7788314819336,174.99557495117188,53.27799987792969
2020-05-18,76.54071807861328,176.6676025390625,54.242000579833984
2020-05-19,76.09843444824219,175.44464111328125,53.867332458496094
2020-05-20,77.57839965820312,177.878173828125,54.37066650390625
2020-05-21,77.00001525878906,175.74160766601562,55.17333221435547
2020-05-22,77.49577331542969,175.8182830810547,54.45866775512695
2020-05-26,76.97085571289062,173.95960998535156,54.591331481933594
2020-05-27,77.30623626708984,174.18955993652344,54.68199920654297
2020-05-28,77.34027099609375,173.79669189453125,53.72066879272461
2020-05-29,77.26490783691406,175.56919860839844,55.66666793823242
2020-06-01,78.21511840820312,175.16680908203125,59.87333297729492
2020-06-02,78.57720947265625,177.1596221923828,58.770668029785156
2020-06-03,79.0097885131836,177.5907440185547,58.86399841308594
2020-06-04,78.32931518554688,175.2530059814453,57.62533187866211
2020-06-05,80.5602035522461,179.35362243652344,59.04399871826172
2020-06-08,81.03653717041016,180.46502685546875,63.327999114990234
2020-06-09,83.59550476074219,181.8446502685547,62.711334228515625
2020-06-10,85.74620819091797,188.58956909179688,68.336669921875
2020-06-11,81.62950897216797,178.46261596679688,64.85600280761719
2020-06-12,82.3342514038086,179.87100219726562,62.35200119018555
2020-06-15,83.35248565673828,181.02073669433594,66.05999755859375
2020-06-16,85.5615005493164,185.45664978027344,65.47533416748047
2020-06-17,85.44244384765625,186.09852600097656,66.11933135986328
2020-06-18,85.47647094726562,188.0913848876953,66.9306640625
2020-06-19,84.98799896240234,186.9704132080078,66.72666931152344
2020-06-22,87.21160888671875,192.16323852539062,66.28800201416016
2020-06-23,89.07312774658203,193.4470672607422,66.78533172607422
2020-06-24,87.50081634521484,189.5476531982422,64.0566635131836
2020-06-25,88.66242218017578,191.94285583496094,65.73200225830078
2020-06-26,85.93818664550781,188.1009521484375,63.982666015625
2020-06-29,87.91878509521484,190.1225128173828,67.29000091552734
2020-06-30,88.65269470214844,194.97999572753906,71.98733520507812
2020-07-01,88.48501586914062,196.1201171875,74.64199829101562
2020-07-02,88.48501586914062,197.61473083496094,80.57733154296875
2020-07-06,90.85200500488281,201.86862182617188,91.43866729736328
2020-07-07,90.57011413574219,199.52134704589844,92.65733337402344
2020-07-08,92.67951202392578,203.90936279296875,91.05867004394531
2020-07-09,93.07804870605469,205.3369598388672,92.9520034790039
2020-07-10,93.24085235595703,204.71414184570312,102.97666931152344
2020-07-13,92.81071472167969,198.39077758789062,99.80400085449219
2020-07-14,94.34658813476562,199.6171875,101.12000274658203
2020-07-15,94.9954605102539,199.3201446533203,103.06732940673828
2020-07-16,93.8265380859375,195.37283325195312,100.04266357421875
2020-07-17,93.6369857788086,194.37640380859375,100.05599975585938
2020-07-20,95.61028289794922,202.7309112548828,109.53333282470703
2020-07-21,94.29070281982422,200.00039672851562,104.55733489990234
2020-07-22,94.55558776855469,202.8746337890625,106.15533447265625
2020-07-23,90.25174713134766,194.05067443847656,100.87133026123047
2020-07-24,90.02819061279297,192.86268615722656,94.46666717529297
2020-07-27,92.16188049316406,195.30577087402344,102.63999938964844
2020-07-28,90.64787292480469,193.552490234375,98.43267059326172
2020-07-29,92.38545227050781,195.50694274902344,99.94066619873047
2020-07-30,93.50334167480469,195.35365295410156,99.16600036621094
2020-07-31,103.29204559326172,196.41712951660156,95.38400268554688
2020-08-03,105.89478302001953,207.4638671875,99.0
2020-08-04,106.60194396972656,204.35008239746094,99.13333129882812
2020-08-05,106.98835754394531,204.0147705078125,99.00133514404297
2020-08-06,110.72111511230469,207.28184509277344,99.30533599853516
2020-08-07,108.20376586914062,203.57400512695312,96.84733581542969
2020-08-10,109.77648162841797,199.52134704589844,94.57133483886719
2020-08-11,106.51175689697266,194.85546875,91.6259994506836
2020-08-12,110.05160522460938,200.4219512939453,103.65066528320312
2020-08-13,111.99925231933594,199.95245361328125,108.06666564941406
2020-08-14,111.8994140625,200.1440887451172,110.04733276367188
2020-08-17,111.6072769165039,201.46621704101562,122.3759994506836
2020-08-18,112.53726959228516,202.6255340576172,125.80599975585938
2020-08-19,112.67847442626953,201.39622497558594,125.23533630371094
2020-08-20,115.17874145507812,206.08294677734375,133.45533752441406
2020-08-21,121.11421203613281,204.5847625732422,136.6653289794922
2020-08-24,122.56277465820312,205.22824096679688,134.27999877929688
2020-08-25,121.55728912353516,207.89816284179688,134.8893280029297
2020-08-26,123.2103500366211,212.392822265625,143.54466247558594
2020-08-27,121.73745727539062,217.6077880859375,149.25
2020-08-28,121.54024505615234,219.8455352783203,147.55999755859375
2020-08-31,125.66194152832031,216.59938049316406,166.10667419433594
2020-09-01,130.66738891601562,218.27047729492188,158.35000610351562
2020-09-02,127.96018981933594,222.47702026367188,149.1233367919922
2020-09-03,117.71556091308594,208.69529724121094,135.6666717529297
2020-09-04,117.79350280761719,205.7660369873047,139.44000244140625
2020-09-08,109.86656188964844,194.635009765625,110.06999969482422
2020-09-09,114.24877166748047,202.92327880859375,122.09333038330078
2020-09-10,110.5190200805664,197.23768615722656,123.77999877929688
2020-09-11,109.06803131103516,195.9507293701172,124.23999786376953
2020-09-14,112.34007263183594,197.27609252929688,139.8733367919922
2020-09-15,112.5153579711914,200.5126495361328,149.9199981689453
2020-09-16,109.19461822509766,196.93035888671875,147.25332641601562
2020-09-17,107.45149993896484,194.87510681152344,141.14332580566406
2020-09-18,104.04310607910156,192.4548797607422,147.38333129882812
2020-09-21,107.19828796386719,194.51974487304688,149.79666137695312
2020-09-22,108.88301086425781,199.20648193359375,141.41000366210938
2020-09-23,104.31580352783203,192.64695739746094,126.78666687011719
2020-09-24,105.38699340820312,195.14402770996094,129.26333618164062
2020-09-25,109.34070587158203,199.5906524658203,135.77999877929688
2020-09-28,111.95053100585938,201.146484375,140.39999389648438
2020-09-29,111.10332489013672,199.05284118652344,139.69000244140625
2020-09-30,112.77828979492188,202.0012664794922,143.00332641601562
2020-10-01,113.73265075683594,204.04696655273438,149.3866729736328
2020-10-02,110.06132507324219,198.02523803710938,138.3633270263672
2020-10-05,113.45023345947266,202.04925537109375,141.89332580566406
2020-10-06,110.19766998291016,197.75631713867188,137.9933319091797
2020-10-07,112.06742858886719,201.52110290527344,141.76666259765625
2020-10-08,111.96029663085938,202.2413787841797,141.97332763671875
2020-10-09,113.9079360961914,207.26426696777344,144.6666717529297
2020-10-12,121.1434326171875,212.6329345703125,147.43333435058594
2020-10-13,117.92981719970703,214.03512573242188,148.88333129882812
2020-10-14,118.01746368408203,212.11428833007812,153.76666259765625
2020-10-15,117.5500259399414,210.96177673339844,149.6266632080078
2020-10-16,115.90425109863281,210.96177673339844,146.55667114257812
2020-10-19,112.94386291503906,205.73721313476562,143.61000061035156
2020-10-20,114.43379974365234,206.1501922607422,140.64666748046875
2020-10-21,113.81055450439453,206.29428100585938,140.8800048828125
2020-10-22,112.7198715209961,206.38070678710938,141.92999267578125
2020-10-23,112.02845001220703,207.66761779785156,140.2100067138672
2020-10-26,112.03819274902344,201.76116943359375,140.0933380126953
2020-10-27,113.54759216308594,204.8056182861328,141.55999755859375
2020-10-28,108.28897094726562,194.6541748046875,135.33999633789062
2020-10-29,112.30113220214844,196.61341857910156,136.94332885742188
2020-10-30,106.01023864746094,194.4525604248047,129.34666442871094
2020-11-02,105.92259216308594,194.3180694580078,133.50332641601562
2020-11-03,107.54886627197266,198.25564575195312,141.3000030517578
2020-11-04,111.94080352783203,207.8212890625,140.32666015625
2020-11-05,115.91399383544922,214.4480438232422,146.02999877929688
2020-11-06,115.78231048583984,214.8610382080078,143.31666564941406
2020-11-09,113.47035217285156,209.74212646484375,140.4199981689453
2020-11-10,113.12895202636719,202.65435791015625,136.7866668701172
2020-11-11,116.56270599365234,207.97500610351562,139.0433349609375
2020-11-12,116.2895736694336,206.908935546875,137.25332641601562
2020-11-13,116.33836364746094,207.93655395507812,136.1666717529297
2020-11-16,117.35285949707031,208.6280059814453,136.02999877929688
2020-11-17,116.46517181396484,205.96771240234375,147.20333862304688
2020-11-18,115.13847351074219,203.2523193359375,162.2133331298828
2020-11-19,115.7335433959961,204.54263305664062,166.42333984375
2020-11-20,114.46537780761719,202.58792114257812,163.20333862304688
2020-11-23,111.0608901977539,202.31829833984375,173.9499969482422
2020-11-24,112.34855651855469,205.92921447753906,185.1266632080078
2020-11-25,113.18746948242188,205.9388427734375,191.3333282470703
2020-11-27,113.73374938964844,207.24839782714844,195.25332641601562
2020-11-30,116.13348388671875,206.13140869140625,189.1999969482422
2020-12-01,119.71358489990234,208.1920928955078,194.9199981689453
2020-12-02,120.06477355957031,207.38320922851562,189.60667419433594
2020-12-03,119.92821502685547,206.2951202392578,197.7933349609375
2020-12-04,119.25509643554688,206.4106903076172,199.67999267578125
2020-12-07,120.71835327148438,206.34327697753906,213.9199981689453
2020-12-08,121.3329086303711,207.99949645996094,216.6266632080078
2020-12-09,118.79660034179688,203.94561767578125,201.4933319091797
2020-12-10,120.22084045410156,202.7130584716797,209.02333068847656
2020-12-11,119.41117095947266,205.35145568847656,203.3300018310547
2020-12-14,118.79660034179688,206.25662231445312,213.27667236328125
2020-12-15,124.74717712402344,206.18922424316406,211.0833282470703
2020-12-16,124.67886352539062,211.1482391357422,207.58999633789062
2020-12-17,125.54707336425781,211.2830352783203,218.63333129882812
2020-12-18,123.55706787109375,210.4838104248047,231.6666717529297
2020-12-21,125.0886001586914,214.33546447753906,216.6199951171875
2020-12-22,128.64920043945312,215.6354217529297,213.44667053222656
2020-12-23,127.75173950195312,212.82369995117188,215.32666015625
2020-12-24,128.73695373535156,214.48953247070312,220.58999633789062
2020-12-28,133.34133911132812,216.61758422851562,221.22999572753906
2020-12-29,131.56593322753906,215.83761596679688,221.99667358398438
2020-12-30,130.444091796875,213.459228515625,231.5933380126953
2020-12-31,129.4393310546875,214.1717987060547,235.22332763671875
2021-01-04,126.23970031738281,209.61720275878906,243.2566680908203
2021-01-05,127.80047607421875,209.81939697265625,245.0366668701172
2021-01-06,123.49853515625,204.3789520263672,251.9933319091797
2021-01-07,127.71269226074219,210.1949462890625,272.0133361816406
2021-01-08,128.81500244140625,211.4756317138672,293.3399963378906
2021-01-11,125.8202133178711,209.42462158203125,270.39666748046875
2021-01-12,125.6446304321289,206.95953369140625,283.14666748046875
2021-01-13,127.68342590332031,208.31724548339844,284.8033447265625
2021-01-14,125.75192260742188,205.12037658691406,281.6666564941406
2021-01-15,124.02530670166016,204.76406860351562,275.38665771484375
2021-01-19,124.69840240478516,208.41355895996094,281.51666259765625
2021-01-20,128.79550170898438,216.02056884765625,283.48333740234375
2021-01-21,133.51695251464844,216.62718200683594,281.663330078125
2021-01-22,135.6630401611328,217.57086181640625,282.21331787109375
2021-01-25,139.41868591308594,221.0181427001953,293.6000061035156
2021-01-26,139.6528778076172,223.71429443359375,294.36334228515625
2021-01-27,138.57977294921875,224.26315307617188,288.0533447265625
2021-01-28,133.73155212402344,230.06951904296875,278.4766540527344
2021-01-29,128.7272186279297,223.3579864501953,264.510009765625
2021-02-01,130.8538360595703,230.76283264160156,279.9366760253906
2021-02-02,131.6829833984375,230.6280059814453,290.92999267578125
2021-02-03,130.65870666503906,233.9886016845703,284.89666748046875
2021-02-04,134.02418518066406,233.03526306152344,283.3299865722656
2021-02-05,133.6089630126953,233.21824645996094,284.07666015625
2021-02-08,133.75552368164062,233.47825622558594,287.8066711425781
2021-02-09,132.87623596191406,234.73004150390625,283.1533203125
2021-02-10,132.2705535888672,233.8152618408203,268.2733459472656
2021-02-11,132.0165252685547,235.4233856201172,270.5533447265625
2021-02-12,132.2510223388672,235.90478515625,272.0400085449219
2021-02-16,130.12127685546875,234.66262817382812,265.40667724609375
2021-02-17,127.82538604736328,235.68568420410156,266.04998779296875
2021-02-18,126.72145080566406,235.2899627685547,262.4599914550781
2021-02-19,126.87769317626953,232.56826782226562,260.4333190917969
2021-02-22,123.09690856933594,226.33349609375,238.1666717529297
2021-02-23,122.96012115478516,225.1367645263672,232.94667053222656
2021-02-24,122.46187591552734,226.37216186523438,247.33999633789062
2021-02-25,118.20232391357422,221.00599670410156,227.4066619873047
2021-02-26,118.46612548828125,224.2777862548828,225.1666717529297
2021-03-01,124.84565734863281,228.67880249023438,239.47666931152344
2021-03-02,122.23717498779297,225.71583557128906,228.81333923339844
2021-03-03,119.24767303466797,219.6258544921875,217.73333740234375
2021-03-04,117.36213684082031,218.82476806640625,207.14666748046875
2021-03-05,118.6224136352539,223.52499389648438,199.31666564941406
2021-03-08,113.67901611328125,219.46177673339844,187.6666717529297
2021-03-09,118.3000259399414,225.62896728515625,224.52667236328125
2021-03-10,117.21561431884766,224.31640625,222.68666076660156
2021-03-11,119.14995574951172,228.86215209960938,233.1999969482422
2021-03-12,118.24141693115234,227.53028869628906,231.2433319091797
2021-03-15,121.13321685791016,226.62307739257812,235.97999572753906
2021-03-16,122.67679595947266,229.4219512939453,225.6266632080078
2021-03-17,121.88546752929688,228.77529907226562,233.93666076660156
2021-03-18,117.7529296875,222.67567443847656,217.72000122070312
2021-03-19,117.22537231445312,222.31857299804688,218.2899932861328
2021-03-22,120.54703521728516,227.7619171142578,223.3333282470703
2021-03-23,119.71662902832031,229.2964630126953,220.72000122070312
2021-03-24,117.32305145263672,227.2504425048828,210.08999633789062
2021-03-25,117.8115463256836,224.23915100097656,213.4633331298828
2021-03-26,118.41726684570312,228.23483276367188,206.23666381835938
2021-03-29,118.59309387207031,227.03805541992188,203.76333618164062
2021-03-30,117.13744354248047,223.76626586914062,211.8733367919922
2021-03-31,119.3355941772461,227.54959106445312,222.64332580566406
2021-04-01,120.16602325439453,233.90017700195312,220.5833282470703
2021-04-05,122.99922180175781,240.3858642578125,230.35000610351562
2021-04-06,123.30206298828125,239.21810913085938,230.5399932861328
2021-04-07,124.95313262939453,241.18692016601562,223.6566619873047
2021-04-08,127.35645294189453,244.42013549804688,227.93333435058594
2021-04-09,129.9355926513672,246.9294891357422,225.67333984375
2021-04-12,128.2161407470703,246.98736572265625,233.9933319091797
2021-04-13,131.33265686035156,249.47740173339844,254.10667419433594
2021-04-14,128.98793029785156,246.6785430908203,244.07666015625
2021-04-15,131.4010772705078,250.4521942138672,246.28334045410156
2021-04-16,131.06890869140625,251.64895629882812,246.5933380126953
2021-04-19,131.73321533203125,249.7187042236328,238.2100067138672
2021-04-20,130.0430908203125,249.25546264648438,239.663330078125
2021-04-21,130.42408752441406,251.4945526123047,248.0399932861328
2021-04-22,128.9000701904297,248.2034912109375,239.89666748046875
2021-04-23,131.22523498535156,252.04470825195312,243.13333129882812
2021-04-26,131.61599731445312,252.4307403564453,246.06666564941406
2021-04-27,131.2935791015625,252.8361358642578,234.913330078125
2021-04-28,130.50222778320312,245.68446350097656,231.46665954589844
2021-04-29,130.40455627441406,243.70591735839844,225.6666717529297
2021-04-30,128.43109130859375,243.38743591308594,236.47999572753906
2021-05-03,129.48617553710938,243.07861328125,228.3000030517578
2021-05-04,124.9042739868164,239.15048217773438,224.53334045410156
2021-05-05,125.14851379394531,237.87652587890625,223.64666748046875
2021-05-06,126.75072479248047,241.02285766601562,221.17999267578125
2021-05-07,127.42598724365234,243.65768432617188,224.1233367919922
2021-05-10,124.13783264160156,238.56175231933594,209.67999267578125
2021-05-11,123.21790313720703,237.64491271972656,205.73333740234375
2021-05-12,120.14503479003906,230.6669921875,196.6300048828125
2021-05-13,122.29800415039062,234.5564422607422,190.56333923339844
2021-05-14,124.72498321533203,239.49795532226562,196.5800018310547
2021-05-17,123.57019805908203,236.63150024414062,192.27667236328125
2021-05-18,122.18057250976562,234.60470581054688,192.6233367919922
2021-05-19,122.02399444580078,235.18515014648438,187.82000732421875
2021-05-20,124.5879898071289,238.4354705810547,195.5933380126953
2021-05-21,122.74817657470703,237.16822814941406,193.6266632080078
2021-05-24,124.38247680664062,242.59512329101562,202.14666748046875
2021-05-25,124.1867446899414,243.5044403076172,201.56333923339844
2021-05-26,124.13783264160156,243.2819366455078,206.3766632080078
2021-05-27,122.60138702392578,241.173095703125,210.28334045410156
2021-05-28,121.94571685791016,241.53106689453125,208.4066619873047
2021-06-01,121.62275695800781,239.32542419433594,207.96665954589844
2021-06-02,122.38607025146484,239.22869873046875,201.7066650390625
2021-06-03,120.8985824584961,237.6906280517578,190.94667053222656
2021-06-04,123.19834899902344,242.60479736328125,199.68333435058594
2021-06-07,123.2081298828125,245.52626037597656,201.7100067138672
2021-06-08,124.03015899658203,244.3267059326172,201.19667053222656
2021-06-09,124.41183471679688,245.3134307861328,199.5933380126953
2021-06-10,123.41363525390625,248.8443145751953,203.3733367919922
2021-06-11,124.62712097167969,249.47311401367188,203.29666137695312
2021-06-14,127.69019317626953,251.4078369140625,205.89666748046875
2021-06-15,126.86815643310547,249.927734375,199.7866668701172
2021-06-16,127.36726379394531,248.97972106933594,201.6233367919922
2021-06-17,128.9722137451172,252.38487243652344,205.53334045410156
2021-06-18,127.67063903808594,250.96282958984375,207.77000427246094
2021-06-21,129.47128295898438,254.0583953857422,206.94332885742188
2021-06-22,131.11537170410156,256.8443603515625,207.90333557128906
2021-06-23,130.84136962890625,256.6121520996094,218.85667419433594
2021-06-24,130.55755615234375,257.9859313964844,226.60667419433594
2021-06-25,130.2639923095703,256.370361328125,223.9566650390625
2021-06-28,131.89825439453125,259.9496154785156,229.57333374023438
2021-06-29,133.41514587402344,262.5421447753906,226.9199981689453
2021-06-30,134.0316619873047,262.0584411621094,226.56666564941406
2021-07-01,134.33502197265625,262.73565673828125,225.97332763671875
2021-07-02,136.96751403808594,268.5882263183594,226.3000030517578
2021-07-06,138.98345947265625,268.5978088378906,219.86000061035156
2021-07-07,141.47897338867188,270.7937316894531,214.88333129882812
2021-07-08,140.17739868164062,268.36566162109375,217.60333251953125
2021-07-09,142.00738525390625,268.86871337890625,218.98333740234375
2021-07-12,141.4104461669922,268.2689208984375,228.56666564941406
2021-07-13,142.5260467529297,271.80950927734375,222.84666442871094
2021-07-14,145.9609832763672,273.28955078125,217.7933349609375
2021-07-15,145.30535888671875,271.8578796386719,216.86666870117188
2021-07-16,143.26002502441406,271.58697509765625,214.74000549316406
2021-07-19,139.40426635742188,267.9691162109375,215.4066619873047
2021-07-20,143.02516174316406,270.20367431640625,220.1666717529297
2021-07-21,142.29119873046875,272.2157897949219,218.42999267578125
2021-07-22,143.66123962402344,276.80108642578125,216.4199981689453
2021-07-23,145.3836212158203,280.21588134765625,214.4600067138672
2021-07-26,145.80445861816406,279.6160583496094,219.2066650390625
2021-07-27,143.63192749023438,277.1880187988281,214.92666625976562
2021-07-28,141.88018798828125,276.8784484863281,215.66000366210938
2021-07-29,142.5260467529297,277.1492919921875,225.78334045410156
2021-07-30,142.74134826660156,275.6112060546875,229.06666564941406
2021-08-02,142.40863037109375,275.5241394042969,236.55667114257812
2021-08-03,144.20928955078125,277.7490234375,236.5800018310547
2021-08-04,143.80804443359375,277.15899658203125,236.97332763671875
2021-08-05,143.9156951904297,280.0707092285156,238.2100067138672
2021-08-06,143.22967529296875,280.01275634765625,233.03334045410156
2021-08-09,143.18064880371094,278.9195556640625,237.9199981689453
2021-08-10,142.70042419433594,277.0912780761719,236.663330078125
2021-08-11,142.95523071289062,277.5845947265625,235.94000244140625
2021-08-12,145.9248809814453,280.3512878417969,240.75
2021-08-13,146.1306915283203,283.29205322265625,239.05667114257812
2021-08-16,148.11045837402344,284.9850158691406,228.72332763671875
2021-08-17,147.19900512695312,283.51458740234375,221.90333557128906
2021-08-18,143.44525146484375,281.7796936035156,229.663330078125
2021-08-19,143.7785186767578,287.6336975097656,224.49000549316406
2021-08-20,145.23880004882812,294.989990234375,226.75332641601562
2021-08-23,146.7285614013672,295.2711181640625,235.43333435058594
2021-08-24,146.64031982421875,293.3035888671875,236.163330078125
2021-08-25,145.40542602539062,292.71240234375,237.06666564941406
2021-08-26,144.6017608642578,289.88232421875,233.72000122070312
2021-08-27,145.64065551757812,290.492919921875,237.30667114257812
2021-08-30,150.0706329345703,294.2437438964844,243.6366729736328
2021-08-31,148.80630493164062,292.58636474609375,245.24000549316406
2021-09-01,149.47280883789062,292.53790283203125,244.69667053222656
2021-09-02,150.59007263183594,291.8788757324219,244.1300048828125
2021-09-03,151.22715759277344,291.8691711425781,244.52333068847656
2021-09-07,153.56956481933594,290.9387512207031,250.97332763671875
2021-09-08,152.02099609375,290.9677734375,251.2899932861328
2021-09-09,151.001708984375,288.0989990234375,251.6199951171875
2021-09-10,146.00326538085938,286.6062927246094,245.42333984375
2021-09-13,146.57176208496094,287.846923828125,247.6666717529297
2021-09-14,145.1702117919922,290.5608215332031,248.163330078125
2021-09-15,146.0620574951172,295.4358825683594,251.94332885742188
2021-09-16,145.8268585205078,295.8235778808594,252.3300018310547
2021-09-17,143.1512451171875,290.6382751464844,253.163330078125
2021-09-20,140.0933837890625,285.23974609375,243.38999938964844
2021-09-21,140.57362365722656,285.7243347167969,246.4600067138672
2021-09-22,142.9454345703125,289.38800048828125,250.64666748046875
2021-09-23,143.90591430664062,290.33782958984375,251.2133331298828
2021-09-24,143.99412536621094,290.13427734375,258.1300048828125
2021-09-27,142.47499084472656,285.11383056640625,263.78668212890625
2021-09-28,139.0838623046875,274.7916259765625,259.1866760253906
2021-09-29,139.98558044433594,275.2568664550781,260.4366760253906
2021-09-30,138.68203735351562,273.2409362792969,258.49334716796875
2021-10-01,139.8091583251953,280.1998291015625,258.40667724609375
2021-10-04,136.36904907226562,274.39422607421875,260.510009765625
2021-10-05,138.2998504638672,279.8703308105469,260.1966552734375
2021-10-06,139.17208862304688,284.08642578125,260.9166564941406
2021-10-07,140.4364013671875,285.7728576660156,264.53668212890625
2021-10-08,140.05416870117188,285.7728576660156,261.8299865722656
2021-10-11,139.96595764160156,285.1719055175781,263.9800109863281
2021-10-12,138.6918487548828,283.8634948730469,268.5733337402344
2021-10-13,138.10382080078125,287.18792724609375,270.3599853515625
2021-10-14,140.8970489501953,293.4296569824219,272.7733459472656
2021-10-15,141.9555206298828,294.8446960449219,281.010009765625
2021-10-18,143.63148498535156,297.82989501953125,290.03668212890625
