Date,AAPL,MSFT,TSLA
2020-04-22,-0.03043310102685999,-0.01745330243105729,-0.004729791069312525
2020-04-23,-0.06311242578305494,-0.06352073742637103,-0.10699608234249462
2020-04-24,-0.030367278509592602,-0.03315904183906797,-0.043163374247133166
2020-04-27,-0.05852986937000611,-0.05428294405317162,0.030669602892107364
2020-04-28,-0.07544635374599902,-0.07577943218819809,-0.10792209688699776
2020-04-29,-0.026391575954731808,-0.006544224500659987,-0.030013742638743943
2020-04-30,-0.03814092629876471,-0.04138654060585982,-0.0940992944867907
2020-05-01,-0.07533592971558063,-0.0773096775944671,-0.1738603329296618
2020-05-04,-0.04508835682234931,-0.026958442846575933,0.01454096837289516
2020-05-05,-0.044227731161794306,-0.040682276491025335,-0.061604171799013493
2020-05-06,-0.04891980410878623,-0.04157117165823569,-0.052120793617863634
2020-05-07,-0.048891755865326195,-0.045611307527107445,-0.07407231473992597
2020-05-08,-0.035434907803053875,-0.04553610200671092,-0.020342056814978624
2020-05-11,-0.043501657198822555,-0.040263974854425164,-0.08074826841098819
2020-05-12,-0.07066515470566022,-0.07407034192529842,-0.07314388987471303
2020-05-13,-0.0713109176925339,-0.06654078419061786,-0.09362099217683444
2020-05-14,-0.053093569896511,-0.04707905848732334,-0.055187426761380595
2020-05-15,-0.06514898688820676,-0.03685013241952366,-0.07600504521403977
2020-05-18,-0.03567553972769451,-0.04186369170114128,-0.052732834058840924
2020-05-19,-0.06501525099238432,-0.05834076315442831,-0.07773396290129146
2020-05-20,-0.039788803717665314,-0.03754771809007233,-0.06148266242951288
2020-05-21,-0.06669232373784158,-0.06342977814994492,-0.05606377477851181
2020-05-22,-0.05279842621453541,-0.05098208034964195,-0.08377969726501693
2020-05-26,-0.06601034102622945,-0.061989934197530114,-0.06839057527010155
2020-05-27,-0.05487960044208891,-0.05009651837833533,-0.0691657748441568
2020-05-28,-0.05879658274076112,-0.05367378187586373,-0.08840700118383775
2020-05-29,-0.06021127745095252,-0.04121963988021564,-0.034602216754583234
2020-06-01,-0.04693875409476796,-0.05371029078613691,0.004742211747449113
2020-06-02,-0.054607415748329016,-0.04004171734447608,-0.08924324834752266
2020-06-03,-0.05373169487550607,-0.04898485472764107,-0.06923857596225784
2020-06-04,-0.06784936054826425,-0.06458200210718838,-0.09186947373264191
2020-06-05,-0.03075595435936747,-0.028020110638392423,-0.04620781402514122
2020-06-08,-0.05332407543682967,-0.04522165532363624,0.0017294486183827146
2020-06-09,-0.027658892845709174,-0.04377355241296259,-0.08056425370775704
2020-06-10,-0.03350934028440762,-0.014326722804680433,0.018875437689276978
2020-06-11,-0.10724711839633423,-0.10511675019046511,-0.12176072446254808
2020-06-12,-0.05060341395383257,-0.04352660491385345,-0.10943525267421066
2020-06-15,-0.046869761512770294,-0.04502638193607815,-0.011357856771059091
2020-06-16,-0.032734753466406044,-0.026913377028998473,-0.07967711021920236
2020-06-17,-0.060628316406903984,-0.04795731866384005,-0.06099089744651613
2020-06-18,-0.05883859539774623,-0.040709754031425,-0.05855588593756282
2020-06-19,-0.06495153653620984,-0.05737809501922979,-0.07387447145364072
2020-06-22,-0.03307303046815731,-0.02364486304228479,-0.07740071207979242
2020-06-23,-0.03789198953965818,-0.044737448792829634,-0.0633240595706213
2020-06-24,-0.07688875762384269,-0.07157590149487329,-0.1116839177510303
2020-06-25,-0.04596146985666778,-0.038781962564317804,-0.04467260758038365
2020-06-26,-0.08996277303088936,-0.07143424893538335,-0.09743977879446912
2020-06-29,-0.036190061625337736,-0.04067116541085451,-0.01913551155153108
2020-06-30,-0.050889255402712566,-0.025869151383449737,-0.001019304573968191
2020-07-01,-0.061128253962716886,-0.04557100008342023,-0.03394981229760301
2020-07-02,-0.059236841258667974,-0.043797467245645635,0.008690721716917607
2020-07-06,-0.032486672176450807,-0.029892192993454844,0.06396731747087521
2020-07-07,-0.06233958917408762,-0.0630461113672706,-0.05749893104082919
2020-07-08,-0.035946621208573795,-0.029425663539344435,-0.08808011987326574
2020-07-09,-0.05493668177977458,-0.04441724132074713,-0.050034163071964996
2020-07-10,-0.05748773228866251,-0.05445152760222287,0.037021145490765586
2020-07-13,-0.06385002982793671,-0.08230712816903234,-0.10163620466889105
2020-07-14,-0.04268839189383196,-0.04523658773322818,-0.05764075646351889
2020-07-15,-0.05235930187630651,-0.0529064391382013,-0.05156903839981623
2020-07-16,-0.0715418758154533,-0.07122225252149843,-0.10017312393032045
2020-07-17,-0.061257083196565046,-0.05651851994408001,-0.07069331461966848
2020-07-20,-0.03816293437531322,-0.008437298285518355,0.023893667995273662
2020-07-21,-0.07303849562186522,-0.06488704066150545,-0.11625569395092354
2020-07-22,-0.056427604071873264,-0.03704721986472008,-0.05554314304516676
2020-07-23,-0.10475335423029271,-0.0949130175908343,-0.12060277294916359
2020-07-24,-0.06171387384430134,-0.05754042846285827,-0.1343200132695524
2020-07-27,-0.035536599524964865,-0.038750894082455065,0.015694186756431486
2020-07-28,-0.07566453956796722,-0.060395482824577004,-0.11181774214141886
2020-07-29,-0.040068389869361745,-0.0413205860697579,-0.055506547514375046
2020-07-30,-0.04713656597913969,-0.05220243983856902,-0.07857787700430223
2020-07-31,0.0454514377175123,-0.045974523697047506,-0.108964667550609
2020-08-03,-0.03403899168749443,0.00482283660914247,-0.032916726786389724
2020-08-04,-0.05255888291606155,-0.06642718196328583,-0.06947983876717716
2020-08-05,-0.05561201454510918,-0.05305924651313958,-0.0721581208158834
2020-08-06,-0.02434746026386099,-0.035404464643802355,-0.06775594527352484
2020-08-07,-0.08197278679724658,-0.06930629136958581,-0.09557856424383308
2020-08-10,-0.04470208133931981,-0.07132591877752807,-0.09432753424939681
2020-08-11,-0.08897658772363533,-0.07480373549515366,-0.10197068021564641
2020-08-12,-0.026002497644744008,-0.02285113869838544,0.06040977517835362
2020-08-13,-0.04153926119382907,-0.0537609228615326,-0.02822196908534473
2020-08-14,-0.06012826021699531,-0.05045997315791877,-0.052498422775306516
2020-08-17,-0.06184755328467491,-0.04481249434718841,0.041203961981773854
2020-08-18,-0.05090411689270209,-0.045663977567262745,-0.04279824536772696
2020-08-19,-0.05798210285515111,-0.05748527779263539,-0.07536267868028239
2020-08-20,-0.03704744757421004,-0.028147226457048632,-0.0051901828889616
2020-08-21,-0.00770414949566918,-0.05868818829446169,-0.04677369283435033
2020-08-24,-0.047276538683787964,-0.04827308673020818,-0.08828042601167711
2020-08-25,-0.0674406824124932,-0.03840885193582903,-0.06628886837804653
2020-08-26,-0.04563781379593819,-0.029798852166157005,-0.006660427909858366
2020-08-27,-0.07119113536458273,-0.026864977140007837,-0.03108054035699674
2020-08-28,-0.060856821038532696,-0.04113498004070219,-0.08214991900332873
2020-08-31,-0.025324646411078636,-0.06618399280541847,0.05486243534712561
2020-09-01,-0.019404197207348498,-0.04370322623848848,-0.1175235276102669
2020-09-02,-0.07995508717402562,-0.03214621937681854,-0.12909418480425733
2020-09-03,-0.1392979049435074,-0.11336510269118942,-0.16106511159658138
2020-09-04,-0.05857472068661547,-0.06545443924825127,-0.04301337228815498
2020-09-08,-0.12653207171730546,-0.10551392801870611,-0.28145486276732884
2020-09-09,-0.01935018509631721,-0.00883472712589399,0.038406874774836466
2020-09-10,-0.09188272035633978,-0.07943681143393204,-0.0570120369756502
2020-09-11,-0.07236570150800344,-0.05794327974635098,-0.06711035612014164
2020-09-14,-0.02923683776112858,-0.04465461944716535,0.05500515117891931
2020-09-15,-0.0576765312530841,-0.03501214635962717,0.0010002318392425408
2020-09-16,-0.08875049882481108,-0.06928403579793811,-0.08861391802592893
2020-09-17,-0.07520024966163048,-0.06185481767832028,-0.11231974409284422
2020-09-18,-0.09095714169001919,-0.06383775176861321,-0.026616201128504977
2020-09-21,-0.02891112335510189,-0.04068928984843083,-0.05445210789471781
2020-09-22,-0.04352089156963508,-0.027324488075251938,-0.12681356638688374
2020-09-23,-0.10118284642672488,-0.08434664522087203,-0.17423752694826017
2020-09-24,-0.04896812027733295,-0.03845647813747881,-0.05129247316882739
2020-09-25,-0.021720708237729383,-0.028632002882647486,-0.020412768349654928
2020-09-28,-0.035368098931885264,-0.04362326256064124,-0.03680102552363111
2020-09-29,-0.06680452412815181,-0.06182692640435865,-0.07588353897897009
2020-09-30,-0.04416110066817332,-0.03660610231440113,-0.047107499249143855
2020-10-01,-0.050774565729845136,-0.04129121206914714,-0.026188870794925864
2020-10-02,-0.09151715530360434,-0.0809298593220708,-0.144617311382438
2020-10-05,-0.028445749256320665,-0.031097646970042622,-0.0453140877736629
2020-10-06,-0.08790635896155048,-0.07266536529443417,-0.09831201307534525
2020-10-07,-0.042269526012828365,-0.03238087727170562,-0.04348232229723141
2020-10-08,-0.06019280107104892,-0.04784418086373514,-0.0693688365044443
2020-10-09,-0.04184103646053024,-0.02658227133997952,-0.051855844129441706
2020-10-12,0.004283724287230159,-0.025515852886671506,-0.051702224399472516
2020-10-13,-0.08576420100119282,-0.044823955316491124,-0.06099168667915071
2020-10-14,-0.05849363240397627,-0.0603927793231938,-0.03802690144704805
2020-10-15,-0.06319759189292924,-0.05685182296764339,-0.09775052699374014
2020-10-16,-0.07323747484550754,-0.051418376660216134,-0.0913443000329897
2020-10-19,-0.08477851169381441,-0.07618382791651339,-0.09093263390759147
2020-10-20,-0.046045006039307015,-0.04941106296288282,-0.09146120710807974
2020-10-21,-0.06468318002093916,-0.050719426329212156,-0.06916758699248464
2020-10-22,-0.06882016143620313,-0.05099943251484955,-0.0633735548517738
2020-10-23,-0.0653708218910027,-0.04518275981997659,-0.08294517131902572
2020-10-26,-0.059149874628179624,-0.07986021283521065,-0.07165871923951576
2020-10-27,-0.04576465488161981,-0.03632900707990587,-0.060357459739664374
2020-10-28,-0.10554888641650335,-0.10098461203205437,-0.11476559475398333
2020-10-29,-0.022186334454640314,-0.04135312233736403,-0.05897991819712005
2020-10-30,-0.11525491900487923,-0.062408766685032965,-0.12629967175291584
2020-11-02,-0.0600636150259309,-0.05211001562091204,-0.038690792902072155
2020-11-03,-0.04388342065522595,-0.031154814424712282,-0.01242600255222652
2020-11-04,-0.018400174094246838,-0.0031693430739801326,-0.07771510416700071
2020-11-05,-0.023743167974204685,-0.019531582046266524,-0.03018331901955866
2020-11-06,-0.06037288484798915,-0.04949252843421874,-0.08940727526816843
2020-11-09,-0.07920498927097626,-0.07524266693572183,-0.09103827790296586
2020-11-10,-0.06224555798463967,-0.08521115197984412,-0.09670136209444351
2020-11-11,-0.028884275396616824,-0.02516358377923504,-0.05432889984806959
2020-11-12,-0.06158006349163177,-0.05654433182479961,-0.08370036533070095
2020-11-13,-0.05881728534761062,-0.046451851625968474,-0.07874376584658109
2020-11-16,-0.05051662362965266,-0.04809307375788645,-0.07183033781454189
2020-11-17,-0.06680110246976907,-0.06416974993144502,0.011312172938358692
2020-11-18,-0.07062821502783086,-0.0646019627414262,0.031141139097766904
2020-11-19,-0.054068543754720436,-0.04507004211269976,-0.04487310123890524
2020-11-20,-0.07019447334325486,-0.06097487783971005,-0.09017487458417876
2020-11-23,-0.08897935095959471,-0.05274926944599383,-0.004978344547325528
2020-11-24,-0.04764260391275828,-0.033570677429225745,-0.006574441030234898
2020-11-25,-0.05176978525133376,-0.051371621293703915,-0.037300033325064194
2020-11-27,-0.0544105127814561,-0.04505942544890122,-0.05033882371071212
2020-11-30,-0.038137259912335145,-0.056807991959793955,-0.10182905920880707
2020-12-01,-0.028409375368849757,-0.041421432394499955,-0.04059405448432156
2020-12-02,-0.0563032672623532,-0.05530365230033467,-0.09808561825273991
2020-12-03,-0.06037421510002279,-0.05666513213914608,-0.02764954891763409
2020-12-04,-0.06484952040308685,-0.05085815949063237,-0.06128808928272993
2020-12-07,-0.04696686806948576,-0.051744974715664124,0.00048751312630442023
2020-12-08,-0.05414602165889566,-0.04339185160603591,-0.05817392200250886
2020-12-09,-0.0801405541689126,-0.07090822568953829,-0.14068566218873663
2020-12-10,-0.04724794504272485,-0.057461944637543325,-0.03345566188482678
2020-12-11,-0.06597169265024534,-0.038402948662194666,-0.09806438693928902
2020-12-14,-0.06438351734213395,-0.04701048667014111,-0.021907766257693903
2020-12-15,-0.009146377683904097,-0.05174514469574758,-0.08111065152953738
2020-12-16,-0.059784457647332936,-0.02736758103410812,-0.08737615920821344
2020-12-17,-0.052273272500356585,-0.0507799808908274,-0.017628800999166125
2020-12-18,-0.07508751335988302,-0.05520109803423849,-0.011213840593833388
2020-12-21,-0.046841497843789506,-0.033119325322439594,-0.13577630145719505
2020-12-22,-0.030772214775961995,-0.045353317485060926,-0.0854758885897831
2020-12-23,-0.06621287324669718,-0.06445761566325629,-0.06201884748932067
2020-12-24,-0.05152489747426754,-0.04359108806447502,-0.04638312437419838
2020-12-28,-0.02347100058605174,-0.04149690527977405,-0.06792531215930779
2020-12-29,-0.07255158592541196,-0.05501904585102339,-0.0673610955781943
2020-12-30,-0.06776367949971836,-0.06243771376935907,-0.02759775368097621
2020-12-31,-0.06693945720966173,-0.04808017387842582,-0.055152638372198345
2021-01-04,-0.08395599509880076,-0.07268446292732882,-0.036674647755130116
2021-01-05,-0.04687325236458813,-0.05045378877713151,-0.06350925065728967
2021-01-06,-0.09289822539522204,-0.07734755682556597,-0.04243631729592438
2021-01-07,-0.025113706930309634,-0.0229614626530195,0.008619944045160158
2021-01-08,-0.05060566951566277,-0.04532553072164873,0.007576375141253602
2021-01-11,-0.0824856016264472,-0.061116941526597565,-0.14904073677842916
2021-01-12,-0.06063234744254793,-0.06318914110998945,-0.023673671567414442
2021-01-13,-0.043010159193708944,-0.04485810003137218,-0.06497566867342668
2021-01-14,-0.07436412408518729,-0.06676453241926543,-0.08184014272071875
2021-01-15,-0.07296717531607995,-0.053155444372977076,-0.09312247402295497
2021-01-19,-0.053809757697857855,-0.03359547256705801,-0.04856699037993288
2021-01-20,-0.026380772334067285,-0.014918784571983854,-0.06384062169551412
2021-01-21,-0.022578334222201304,-0.04861024981185329,-0.0772467758269108
2021-01-22,-0.04316331946188397,-0.04706213751779624,-0.0688739770493381
2021-01-25,-0.03155320872697483,-0.03557397150867518,-0.03047881344881702
2021-01-26,-0.05755706718105798,-0.03921959650371258,-0.0682267007426716
2021-01-27,-0.0669209282266195,-0.04896498563320199,-0.09226270433406163
2021-01-28,-0.09422189515229713,-0.025527516359929822,-0.10407285971008155
2021-01-29,-0.09665758016890431,-0.08059013579063772,-0.12098035447745985
2021-02-01,-0.04271650116037569,-0.018266008530960096,-0.01250494669578632
2021-02-02,-0.05290040234456746,-0.05200264171977047,-0.03155589303170507
2021-02-03,-0.06701519429232645,-0.036846877900454086,-0.09156468489598417
2021-02-04,-0.03347905900652266,-0.05549267180187449,-0.07632573937432756
2021-02-05,-0.06233495498649273,-0.05063315902390868,-0.06819126990270323
2021-02-08,-0.058139903855363675,-0.05030349920284842,-0.057696322325075086
2021-02-09,-0.06581068356083271,-0.04605691260546134,-0.08699494120657307
2021-02-10,-0.06379508576839717,-0.05531553297316598,-0.1233775638674192
2021-02-11,-0.06115736183879712,-0.044540622972812735,-0.0623278297516852
2021-02-12,-0.057460570675606684,-0.049373552035573184,-0.06533171866000802
2021-02-16,-0.07534065237281869,-0.05668387808528978,-0.09521028038709282
2021-02-17,-0.07688107949232455,-0.04705868786684046,-0.06840275233615238
2021-02-18,-0.0678731166953029,-0.05309739860371358,-0.08432031060874516
2021-02-19,-0.05800388212182013,-0.06298578444193396,-0.07854845309715446
2021-02-22,-0.08903549626480041,-0.07822672754530062,-0.15632507811902024
2021-02-23,-0.06034805856006538,-0.05670584664604232,-0.09274404899333825
2021-02-24,-0.06328892932249326,-0.04593105724587625,-0.009038546899498054
2021-02-25,-0.09401951929710757,-0.07512343437101114,-0.15141744452387368
2021-02-26,-0.05700506132429124,-0.03661430075470244,-0.08067677177444126
2021-03-01,-0.0053857354336309254,-0.03179531764557968,-0.007273708081495342
2021-03-02,-0.08013049840491245,-0.06437527028865768,-0.11535425605001996
2021-03-03,-0.08369341065683629,-0.07839912022961497,-0.11925037784681662
2021-03-04,-0.07504877406929363,-0.055065881766723265,-0.11944880139454832
2021-03-05,-0.048498481951671904,-0.029938971601956063,-0.10862593309470385
2021-03-08,-0.1009102263338771,-0.06959628639753916,-0.1292762923919642
2021-03-09,-0.018587212288838265,-0.023316943036767054,0.1255854565183629
2021-03-10,-0.06840346326468756,-0.057235719401927995,-0.07902168867174734
2021-03-11,-0.04273442012727931,-0.031153493116463468,-0.023615277198106674
2021-03-12,-0.06686201251990949,-0.057237877137257184,-0.07921712155599496
2021-03-15,-0.03478009842005998,-0.05540558780871478,-0.05034315835719831
2021-03-16,-0.04649401859118181,-0.039068028524581286,-0.11470039152282512
2021-03-17,-0.06568735558769563,-0.054236991958502,-0.03399587695330357
2021-03-18,-0.09314193204238726,-0.07808045363497855,-0.1401473472029327
2021-03-19,-0.0637170471817557,-0.05302206076864062,-0.06820861450079967
2021-03-22,-0.030901141936495805,-0.0269339440606116,-0.047722789264032214
2021-03-23,-0.06612549005428565,-0.04468087673977199,-0.08252808412708017
2021-03-24,-0.07923053465875014,-0.060341412283749604,-0.11898720684152302
2021-03-25,-0.055073167820255245,-0.06466935857564875,-0.054769992161863
2021-03-26,-0.054095405305140634,-0.03359953572695766,-0.10468100197918855
2021-03-29,-0.05775203223502874,-0.05666199933278697,-0.08281928658453334
2021-03-30,-0.07151116754583016,-0.06582913059629007,-0.031025540712208685
2021-03-31,-0.04047127349238451,-0.03451088982068966,-0.019994413978980538
2021-04-01,-0.05227807021576354,-0.023509796786296763,-0.08007907548654096
2021-04-05,-0.03565947329197312,-0.023689935668890036,-0.0265500283357019
2021-04-06,-0.05677470221349952,-0.05627621275036469,-0.07000184345062226
2021-04-07,-0.04584639505607531,-0.04318818437958387,-0.10068404777235178
2021-04-08,-0.04000306726735754,-0.03801294269304338,-0.051705023429056626
2021-04-09,-0.03898549435087213,-0.04115181808646322,-0.0807417752964558
2021-04-12,-0.07246995059546353,-0.05118399158487889,-0.033959207262126465
2021-04-13,-0.03493010347103527,-0.04133674352300436,0.01513028408442714
2021-04-14,-0.07709018115563811,-0.06263726311298227,-0.11029828660989598
2021-04-15,-0.040528525162084675,-0.03612052758196231,-0.061785688339440134
2021-04-16,-0.06176473970517578,-0.046639971389232746,-0.06956791664822508
2021-04-19,-0.054168464270887576,-0.05908879224065315,-0.1048232042497295
2021-04-20,-0.07206674529964059,-0.053273430243761674,-0.0647256022958989
2021-04-21,-0.0563070685064347,-0.04243526374446853,-0.0358748261235267
2021-04-22,-0.07092193227913686,-0.06450439131613021,-0.10365731633041413
2021-04-23,-0.041198334441046994,-0.03594229684250254,-0.05733471134996963
2021-04-26,-0.05625904259711352,-0.04988677495681397,-0.05876190455739509
2021-04-27,-0.0616865298943154,-0.049812409386816456,-0.11615309863710381
2021-04-28,-0.06526418337070856,-0.07970417662640776,-0.08549871386764922
2021-04-29,-0.05998526916252962,-0.05947157674614771,-0.09588417128316933
2021-04-30,-0.07437024627304108,-0.052725203547164964,-0.02290937998783886
2021-05-03,-0.051021663627104655,-0.05268722864790147,-0.10541725227472147
2021-05-04,-0.09462209787998073,-0.06757829731506464,-0.08732536046270283
2021-05-05,-0.05728142532826748,-0.05674538368619968,-0.07477557864379451
2021-05-06,-0.0464343640261123,-0.038191633182757465,-0.0818559580842058
2021-05-07,-0.053909357315066034,-0.04048652278680746,-0.05751915860999972
2021-05-10,-0.0850412683867346,-0.07233268527694851,-0.13527035096126167
2021-05-11,-0.06664739036218299,-0.055261572774831055,-0.08964889832770943
2021-05-12,-0.08417533046300259,-0.08078117871799122,-0.11507483249027499
2021-05-13,-0.041317088152649076,-0.03455662268164676,-0.1016798235443173
2021-05-14,-0.03939204426625793,-0.03035089706385423,-0.03925358656630733
2021-05-17,-0.06849549278525364,-0.06338697603413516,-0.09271760251026111
2021-05-18,-0.07048247791818037,-0.05998356950860133,-0.06902367371226763
2021-05-19,-0.06051837121673338,-0.04894423900840676,-0.09576300342930937
2021-05-20,-0.03822461843336973,-0.03759811448573007,-0.029439491540057136
2021-05-21,-0.07400402094645349,-0.05673320011560383,-0.08088153669234603
2021-05-24,-0.04592258863562455,-0.028536327138040593,-0.026824393158743784
2021-05-25,-0.06081047222119891,-0.047670086075203996,-0.07371228794638678
2021-05-26,-0.05963070010779044,-0.05233213273722352,-0.04694666206263824
2021-05-27,-0.07161377410001742,-0.06008667719851572,-0.05189677940917718
2021-05-28,-0.06458482452322652,-0.04993408509625623,-0.07975114236558038
2021-06-01,-0.061885231937929566,-0.06055029798426852,-0.07293788816304485
2021-06-02,-0.05296076832175374,-0.05182253540846797,-0.10092757190118899
2021-06-03,-0.07139090250037979,-0.05784766665290146,-0.12417138387625186
2021-06-04,-0.04021456247126494,-0.03074373184227501,-0.02507214898790537
2021-06-07,-0.05915744990425027,-0.03937631053272454,-0.060677187865115154
2021-06-08,-0.05256496729587508,-0.05630402286980078,-0.07337154130529959
2021-06-09,-0.05615955970632121,-0.04737982979015869,-0.07879560093517994
2021-06-10,-0.06726018940044949,-0.03702501964854581,-0.0518881178231652
2021-06-11,-0.04940416989073644,-0.04889149779802486,-0.07120363759463648
2021-06-14,-0.03465894697122869,-0.04366314055776148,-0.05803739771439757
2021-06-15,-0.06567458500950758,-0.057305633625751515,-0.10050170214304137
2021-06-16,-0.055302777937561734,-0.055211526340201586,-0.06163346393072282
2021-06-17,-0.04663588004332493,-0.03774195613663771,-0.05143400497663224
2021-06-18,-0.0693287414380624,-0.057052798537214164,-0.059944376257212315
2021-06-21,-0.0451330196246172,-0.03908361855696367,-0.07480542015079998
2021-06-22,-0.046538359344049,-0.04045253173472045,-0.06618763593844705
2021-06-23,-0.06132661968536286,-0.052322458227883326,-0.01814185338134537
2021-06-24,-0.06140598300158502,-0.04606485273067999,-0.03541531657926637
2021-06-25,-0.06148538091753604,-0.05768061762666825,-0.08252093158973321
2021-06-28,-0.046691071272767795,-0.03745711322926297,-0.04574735389301869
2021-06-29,-0.04773637458111131,-0.04144517746119951,-0.08238430149476998
2021-06-30,-0.05461580584891486,-0.05326076129410055,-0.07238369924957604
2021-07-01,-0.056973495562183965,-0.04883416081443474,-0.07344544264136414
2021-07-02,-0.03964037246912529,-0.029142871109372456,-0.0693809825121126
