Date,PC1,PC2
2020-06-05,0.03331622717010039,0.024442846591941743
2020-06-08,0.06707353992748333,-0.019670207265796692
2020-06-09,-0.0016352544568392219,0.029143792917850506
2020-06-10,0.09630552235380463,0.007060530459889268
2020-06-11,-0.07752479678425067,-0.04773492326949338
2020-06-12,-0.0347154538074507,0.025065410804762735
2020-06-15,0.056799449086321764,-0.010367958486722964
2020-06-16,0.0020405561806222244,0.03645850085710868
2020-06-17,0.006243267743752293,-0.002655916870472494
2020-06-18,0.010833279511540186,0.0023302151359074694
2020-06-19,-0.009282517262055298,-0.006794033286306386
2020-06-22,0.004882630804575405,0.03750960174770835
2020-06-23,0.011237473118505592,0.015289692489354273
2020-06-24,-0.05123114805303988,-0.009677326992198393
2020-06-25,0.02777302166600848,0.006839268872433565
2020-06-26,-0.04164605518216416,-0.023553470833150757
2020-06-29,0.053675610649831264,0.002429345839692572
2020-06-30,0.07010677736025929,-0.004417714133184952
2020-07-01,0.031757518437478496,-0.011607097569070107
2020-07-02,0.07223391415810347,-0.02525459566603875
2020-07-06,0.13441976018250054,-0.01938398630208938
2020-07-07,0.00517995278317375,-0.014932479017247244
2020-07-08,-0.007275358737180035,0.03586898876367937
2020-07-09,0.018876575505103216,-0.0007250255561663671
2020-07-10,0.09626752779105759,-0.041710765998215445
2020-07-13,-0.04100499941101057,-0.011870071204030927
2020-07-14,0.015038273123260129,0.009667540111428966
2020-07-15,0.01602377874750914,-0.00398420007655384
2020-07-16,-0.03898761458769609,-0.010259016964152996
2020-07-17,-0.005087779641131968,-0.00499875927246906
2020-07-20,0.10114781209487574,0.005947106608599033
2020-07-21,-0.052698725421220394,-0.0010616432020891034
2020-07-22,0.015223890149003716,0.005171013891086734
2020-07-23,-0.07317287663703692,-0.0398776458702667
2020-07-24,-0.06441422602463773,0.017981830324243026
2020-07-27,0.08660842348145935,-0.008997714780705317
2020-07-28,-0.0481825562341153,-0.0015330171894264513
2020-07-29,0.018737526571543636,0.013141822957786028
2020-07-30,-0.007361069037053497,0.010078552946005494
2020-07-31,-0.008113929644282605,0.08653087592275926
2020-08-03,0.053029574524740206,0.03868773573182757
2020-08-04,-0.004047272339373062,-0.006187945048902688
2020-08-05,-0.003994554492676064,0.0015239512903796326
2020-08-06,0.013272350079783501,0.03195857664207908
2020-08-07,-0.03715501637967167,-0.01760661905893652
2020-08-10,-0.026114391670352358,0.005143410486513601
2020-08-11,-0.04642147409840758,-0.023395299650765776
2020-08-12,0.13471538084051568,-0.009186404927792623
2020-08-13,0.040452082645916765,-0.006204997183118337
2020-08-14,0.013615936882797108,-0.007154409706099131
2020-08-17,0.10136735674413559,-0.03987216693693237
2020-08-18,0.026388332314114207,-0.001606263406777865
2020-08-19,-0.008744783709281112,-0.0017154111183884102
2020-08-20,0.06952610681108845,0.004779964175389895
2020-08-21,0.03145419223707531,0.019841089005493466
2020-08-24,-0.015392995425260264,0.016199545046699706
2020-08-25,0.0018537729414255938,0.001077323780656926
2020-08-26,0.06535044106420643,-0.0013988045135913812
2020-08-27,0.03634622106146522,-0.0071184272286061515
2020-08-28,-0.011693415072184368,0.00960450777190603
2020-08-31,0.11879262268688304,-0.03489884030546959
2020-09-01,-0.03355262369797388,0.04853468118763123
2020-09-02,-0.05822948952801896,0.020559004896091717
2020-09-03,-0.12496048901609319,-0.059419280935906614
2020-09-04,0.01903858589609185,-0.019475719789549782
2020-09-08,-0.23093501320943527,-0.0005854173771506627
2020-09-09,0.1197374626511828,0.012611125336178579
2020-09-10,-0.006757856805801182,-0.04524992227422626
2020-09-11,-0.0052272154586531505,-0.014589446594371912
2020-09-14,0.12328569736506442,-0.023494217716909342
2020-09-15,0.06776964337026009,-0.015606130971116627
2020-09-16,-0.03258771949437181,-0.02467557086110462
2020-09-17,-0.048887655648244516,-0.0019896780221207444
2020-09-18,0.025607382036609644,-0.045912505230704594
2020-09-21,0.02298543414148141,0.0205019204421689
2020-09-22,-0.0447359626431966,0.046830351583000626
2020-09-23,-0.11918583514643383,-0.010452535958826975
2020-09-24,0.020884738893530333,0.007563537977972518
2020-09-25,0.059575932278095,0.020283798032933686
2020-09-28,0.0367929047505265,0.007695006282537158
2020-09-29,-0.012786886544235251,-0.010157773575327309
2020-09-30,0.026570500653190457,0.010359320207291231
2020-10-01,0.04291777479132277,-0.004921921008448425
2020-10-02,-0.08818673023654497,-0.013010123794094997
2020-10-05,0.034009027092941964,0.023621311593003444
2020-10-06,-0.04219235311596803,-0.022673837171919058
2020-10-07,0.031526082480393326,0.012994444399592547
2020-10-08,-0.0013675011304662005,0.0008577969276198846
2020-10-09,0.02535715774864082,0.020207950172726946
2020-10-12,0.03863167735611709,0.05121177770111656
2020-10-13,2.6693572796374077e-05,-0.017161485981774742
2020-10-14,0.02496213832914436,-0.017999664457270033
2020-10-15,-0.03077762491508143,0.003690070489800107
2020-10-16,-0.026267036096184165,-0.0017890836490542308
2020-10-19,-0.03537524886898888,-0.025685524102688005
2020-10-20,-0.018284242483917162,0.017465704465211358
2020-10-21,-0.0031613324644465535,-0.004048447431999287
2020-10-22,0.0009814146178187266,-0.009135299849606641
2020-10-23,-0.014713855112859539,0.004293451400257539
2020-10-26,-0.011305206017324584,-0.018463426588932498
2020-10-27,0.013919469094679199,0.014471180338461329
2020-10-28,-0.0695249619109565,-0.04655612967688746
2020-10-29,0.02049826651000558,0.026200654875684574
2020-10-30,-0.07314765794383546,-0.023459305641382107
2020-11-02,0.02600676205717664,-0.013384269273871804
2020-11-03,0.060155385627536806,0.0010423384229441696
2020-11-04,0.013867955315309988,0.06063488461192103
2020-11-05,0.052265521557218746,0.028561805500047045
2020-11-06,-0.02039763748896202,0.007206713105532822
2020-11-09,-0.033680574219334236,-0.021362905052720253
2020-11-10,-0.0367215904030469,-0.014564097596636023
2020-11-11,0.027038574950318653,0.030593675778007992
2020-11-12,-0.017233401186952144,-0.0003327013851673749
2020-11-13,-0.009315777231861819,0.006199449490945384
2020-11-16,-0.0010124668293930439,0.007992368241097857
2020-11-17,0.06739414031828586,-0.04450091664812649
2020-11-18,0.08458594860139797,-0.05476536938021737
2020-11-19,0.023734279935336666,-0.0025215019132762972
2020-11-20,-0.026755144678438814,-0.006455265898996226
2020-11-23,0.049010925758866196,-0.04552630608670951
2020-11-24,0.06391592044725536,-0.005209702109021573
2020-11-25,0.029794851423196413,-0.007966101864423515
2020-11-27,0.018578461902815785,-0.0006825613409424044
2020-11-30,-0.02755642934675323,0.021752309140140105
2020-12-01,0.03577729431158515,0.015139186157173766
2020-12-02,-0.028773472989155988,0.009364285339490276
2020-12-03,0.03499467738651104,-0.020713653604634626
2020-12-04,0.004056287253322993,-0.007214032229352914
2020-12-07,0.0660439470190923,-0.0192697053313182
2020-12-08,0.011816484349064071,0.0035275075915857726
2020-12-09,-0.07883448762097983,-0.0004674298433418947
2020-12-10,0.03307477786153592,-0.010406030432861951
2020-12-11,-0.02717019772903309,0.014007777492393965
2020-12-14,0.04164034502836391,-0.019220866442759728
2020-12-15,0.0010023008340222378,0.03634097008351296
2020-12-16,-0.01274941220600273,0.021251824089350495
2020-12-17,0.048026623594009304,-0.015315659848603919
2020-12-18,0.046487658383074115,-0.035631882844472045
2020-12-21,-0.0554319279481057,0.04424018203770144
2020-12-22,-0.0074533314892266805,0.02791296070496524
2020-12-23,-0.00044456967668919656,-0.016701388379971344
2020-12-24,0.023419298715623163,0.0006855141798262979
2020-12-28,0.011817096267819571,0.02862797867898643
2020-12-29,-0.004770828129386312,-0.012711287022772307
2020-12-30,0.03152028980450747,-0.029360909123870023
2020-12-31,0.00986050150619995,-0.009088346352611264
2021-01-04,0.01600187737500211,-0.04328426023362255
2021-01-05,0.007113913604165897,0.005720324130779157
2021-01-06,0.006990167584391513,-0.0500425283895708
2021-01-07,0.0869600219662637,0.010819180993948366
2021-01-08,0.07322155279223812,-0.02014887326127498
2021-01-11,-0.08474868933855953,0.0075157915461692495
2021-01-12,0.036953678662219665,-0.026632698405884593
2021-01-13,0.008249728049914778,0.012463092769793474
2021-01-14,-0.021663131615862585,-0.016111352017753808
2021-01-15,-0.02827873620391333,-0.0020741813590947483
2021-01-19,0.023290292751198025,0.006518869656663054
2021-01-20,0.021519808244479507,0.04249992476453369
2021-01-21,0.0016298399938470265,0.028087186733826108
2021-01-22,0.004037717946192065,0.012392777062642017
2021-01-25,0.04575155560994174,0.01307398412689599
2021-01-26,0.002609475036128267,0.007785123665687371
2021-01-27,-0.02473512454309254,0.004314360867180726
2021-01-28,-0.0373534572792425,0.006063397563987993
2021-01-29,-0.0676381579565106,-0.02506924522205011
2021-02-01,0.06367144644708969,0.010241884363206458
2021-02-02,0.03464083822571135,-0.011283728246742994
2021-02-03,-0.021046177635733618,0.011888788359183569
2021-02-04,-0.002299507363755518,0.016077661929224985
2021-02-05,-0.0015802637560929922,-0.0028137072467021296
2021-02-08,0.009394975658425786,-0.003787010490289351
2021-02-09,-0.018809357192912574,0.004958277517042642
2021-02-10,-0.05429469543138005,0.01394349715859037
2021-02-11,0.00572247730439622,-0.00027385238774224607
2021-02-12,0.002746885642675126,0.00014018647044559962
2021-02-16,-0.0317681173605419,-0.005150991139058932
2021-02-17,-0.004927293560265139,-0.00998061108884974
2021-02-18,-0.018689685638951237,-0.001995549449858039
2021-02-19,-0.013094858435779469,-0.004116218658876583
2021-02-22,-0.09765563452287304,-0.005207767089884484
2021-02-23,-0.025308322826594065,0.0037769223567174076
2021-02-24,0.05414025857115606,-0.02264025380209781
2021-02-25,-0.09371346005182576,-0.00831324839131968
2021-02-26,-0.008109929514766745,0.014532691871277762
2021-03-01,0.07550130994391936,0.024030805442843587
2021-03-02,-0.05371173679803709,-0.005736383592031269
2021-03-03,-0.06186564165560254,-0.015757112452843697
2021-03-04,-0.053730245696391676,0.0052186175045289
2021-03-05,-0.029938021935866657,0.03500371460364676
2021-03-08,-0.07372500272249169,-0.017580266117258082
2021-03-09,0.19704041011650286,-0.029138594626380028
2021-03-10,-0.014977155149413043,-0.007036541070125461
2021-03-11,0.0501109940163163,0.006011005946186906
2021-03-12,-0.014728896991378762,-0.005949568777761156
2021-03-15,0.021428583663355358,0.005498705847641332
2021-03-16,-0.03731783071961986,0.03265884650577545
2021-03-17,0.028249054349180514,-0.020240208958767637
2021-03-18,-0.08377753362294432,-0.013904795492623447
2021-03-19,-0.0025866689664363757,-0.005274296261279135
2021-03-22,0.03214739675250545,0.02562547836219329
2021-03-23,-0.014410842028859255,0.003966783566690148
2021-03-24,-0.05580466341352894,-0.0011470623771923927
2021-03-25,0.009323128861072075,-0.012233807258481187
2021-03-26,-0.028771341563250424,0.02744803394038118
2021-03-29,-0.015379544840016801,0.0017791877640965376
2021-03-30,0.026441168872397044,-0.03274865799352119
2021-03-31,0.053246073834299114,0.003949638172630901
2021-04-01,-0.0029196979768165154,0.025961964320874213
2021-04-05,0.05125526378549175,0.01663853231289994
2021-04-06,-0.003135940842926413,-0.0021500618389942577
2021-04-07,-0.025196595658508125,0.0251240928238816
2021-04-08,0.023114849242843544,0.013910124321740977
2021-04-09,-0.004294299535727769,0.02346265567705974
2021-04-12,0.027164756132764395,-0.022729268302890716
2021-04-13,0.08560037427632484,-0.010071775577675128
2021-04-14,-0.047740242823200635,-0.0045047879171652705
2021-04-15,0.014109355312324698,0.018591862400127893
2021-04-16,-0.0016853249020310906,0.0006827963414724886
2021-04-19,-0.03537799925118246,0.010838250640769917
2021-04-20,-0.0017522143603567325,-0.012246139450490585
2021-04-21,0.032112759406869675,-0.0056644829845079875
2021-04-22,-0.040341164044441324,-0.004160466427315032
2021-04-23,0.018090849297143274,0.016591836329157835
2021-04-26,0.009037893775060826,-0.0018760347376092362
2021-04-27,-0.04562082546714086,0.01619979251603761
2021-04-28,-0.025791319537593144,-0.01717808628708637
2021-04-29,-0.028816350600415028,0.003394783241095989
2021-04-30,0.03648052692942441,-0.02914385064904567
2021-05-03,-0.033429742577224586,0.01730641696861501
2021-05-04,-0.03259946299321362,-0.027914263665936558
2021-05-05,-0.007818177345422506,-0.0009927844595697052
2021-05-06,-0.006653982607720654,0.020907599982166927
2021-05-07,0.013224723004378464,0.005330723273710425
2021-05-10,-0.07554534437972943,-0.006660562777991347
2021-05-11,-0.02383202294835514,-0.0005937619752487966
2021-05-12,-0.058735231544223165,-0.019198702975362435
2021-05-13,-0.022670262626138304,0.034107267270239196
2021-05-14,0.0367598000522795,0.014620508890573723
2021-05-17,-0.02924762499863609,-0.005952044374091955
2021-05-18,-0.006991115423773675,-0.01395945765533737
2021-05-19,-0.026186964711575583,0.009860467112562672
2021-05-20,0.04434139679086274,0.006971209105115575
2021-05-21,-0.018134514868642176,-0.009696133395187337
2021-05-24,0.04691194030807665,0.006825888823521087
2021-05-25,-0.005519192878727236,0.0021993969166661867
2021-05-26,0.018423451472274352,-0.010136747808655262
2021-05-27,0.00853272419409519,-0.021217586320309505
2021-05-28,-0.012739062956305836,0.0005116092108173528
2021-06-01,-0.008363146097751739,-0.007195624721005878
2021-06-02,-0.029592516091380874,0.014903647545259482
2021-06-03,-0.057789389882924674,0.007590946539962534
2021-06-04,0.04956786770193617,0.008485401130171016
2021-06-07,0.00911697022015126,0.0037879058506911714
2021-06-08,-0.005090576760327883,0.0018715807281007302
2021-06-09,-0.00885766021494451,0.007363783943230104
2021-06-10,0.015594595157600671,-0.0033218667859927845
2021-06-11,-0.00032389371659084787,0.007968430899592677
2021-06-14,0.01730834436312706,0.016128710249699318
2021-06-15,-0.03413180453678716,0.002798982398649147
2021-06-16,0.005296130055286605,-0.0036366376276456072
2021-06-17,0.02158492683778139,0.009618012709775962
2021-06-18,0.0024833245103156737,-0.014706675716373088
2021-06-21,1.4263465206235115e-05,0.01852926452679096
2021-06-22,0.0072587747008728,0.013468210906668832
2021-06-23,0.044636182964120925,-0.022088348876391904
2021-06-24,0.030197452409694125,-0.011560282458301353
2021-06-25,-0.01640217320282418,-0.0014549645066693623
2021-06-28,0.02690946871167592,0.007627043281806273
2021-06-29,-0.008330368355728757,0.01812844159542405
2021-06-30,-0.003976748069999578,0.0021333552188512253
2021-07-01,-0.00449681239996573,0.0038662550439366103
2021-07-02,0.009088084862795845,0.026583650819232963
2021-07-06,-0.0256048207875596,0.02012998630533702
2021-07-07,-0.01724757794079043,0.025375757760870955
2021-07-08,0.0035333286388395807,-0.016959718036450168
2021-07-09,0.006633394249112481,0.007135673956362179
2021-07-12,0.035445973275811976,-0.02098681302133027
2021-07-13,-0.020996714046038076,0.0229218558140901
2021-07-14,-0.016263066079046318,0.02765681587674304
2021-07-15,-0.00987695566292092,-0.0050646335580442695
2021-07-16,-0.016617999427811517,-0.00651981967725733
2021-07-19,-0.011359117296383253,-0.02786514342066839
2021-07-20,0.026468407271321368,0.013924822486664941
2021-07-21,-0.010208762456113282,0.004150463059962521
2021-07-22,-0.0049302729663602135,0.020488326063573564
2021-07-23,-0.005278572221529734,0.019049396180669684
2021-07-26,0.01741159318451957,-0.008113946717135695
2021-07-27,-0.027797189299652136,-0.008415363268322748
2021-07-28,-0.003879441560513605,-0.01033554645469898
2021-07-29,0.04164443075472051,-0.01432689742801934
2021-07-30,0.009130349984842412,-0.008390258725135394
2021-08-02,0.026203169904119597,-0.01434116632341198
2021-08-03,0.0023057161808893445,0.013257083532290888
2021-08-04,-0.0031301404049481757,-0.004136289023820967
2021-08-05,0.004346879911141854,0.005082718909925572
2021-08-06,-0.02486896619402748,0.00461202827640015
2021-08-09,0.014984763997152276,-0.010956749167433825
2021-08-10,-0.010844415313618433,-0.00478694657008439
2021-08-11,-0.005238903702387637,0.0031924003008360485
2021-08-12,0.023845220338503892,0.012206254372250314
2021-08-13,-0.006822386823995996,0.010119414856524123
2021-08-16,-0.03810694425759498,0.028789786885729623
2021-08-17,-0.034000467927065736,0.0035138065364280074
2021-08-18,0.020377300174802465,-0.03423358747790963
2021-08-19,-0.018314306047775036,0.023255920315446522
2021-08-20,0.01529156210192259,0.019269161588656346
2021-08-23,0.035205277303944474,-0.007327252196875481
2021-08-24,-0.002339216493893362,-0.0062005380333892204
2021-08-25,-0.002671825860288163,-0.008591716182998803
2021-08-26,-0.02042317815289199,-0.004921919979140724
2021-08-27,0.013396121613325637,3.314550130611993e-05
2021-08-30,0.03310490058735663,0.01810842566181996
2021-08-31,-0.0010359661962209138,-0.01198910852641226
2021-09-01,-0.0042017027732726975,0.003380661602349365
2021-09-02,-0.003987739634189039,0.004030112561858659
2021-09-03,-0.0006926461582085347,0.0018631577829662238
2021-09-07,0.02459062743081085,-0.0021024355801638056
2021-09-08,-0.004974276958293444,-0.007342623717762245
2021-09-09,-0.006506284730436143,-0.011629374104011575
2021-09-10,-0.03671224887631852,-0.016195245174987015
2021-09-13,0.007292921486582393,0.0016507981048708362
2021-09-14,-0.0017777646009364267,-0.00119828434066558
2021-09-15,0.016715380671155994,0.008954498108052558
2021-09-16,-0.0020514264795217507,-0.001076374267715445
2021-09-17,-0.009852194973613476,-0.02504231863806968
2021-09-20,-0.049778107990038345,-0.011935280927516674
2021-09-21,0.009714187616287936,-0.0016771617773143344
2021-09-22,0.020331508576170276,0.01277875780154316
2021-09-23,0.001442708483933422,0.005418207089124855
2021-09-24,0.022142101397492245,-0.01071019701456178
2021-09-27,0.009619847032085668,-0.02676709304581252
2021-09-28,-0.035315332762444834,-0.03300006128699339
2021-09-29,0.003347769103568779,0.0032627414275995803
2021-09-30,-0.01471991641302002,-0.00839021467120598
2021-10-01,0.005048523859440296,0.02178421654487444
2021-10-04,-0.007924510162530568,-0.03306293404903942
2021-10-05,0.0045312125316744195,0.022489177611949938
2021-10-06,0.004780339411407278,0.012636451376214615
2021-10-07,0.013532451284573602,0.004334529666032733
2021-10-08,-0.013593605757789853,0.0017651064702663352
2021-10-11,0.0035421493561153816,-0.00517005660374855
2021-10-12,0.00906197320412451,-0.015826822821723062
2021-10-13,0.00458931538824095,0.002044971302373605
2021-10-14,0.016056213549919096,0.023829218153420578
2021-10-15,0.02793153929247326,-0.0035696987389523954
2021-10-18,0.03225595103623069,0.0019884866620143923
2021-10-19,-0.0045942043140541206,0.014154029494650167
2021-10-20,-0.0014528386315174474,-0.00048151106015887485
2021-10-21,0.029986134306580023,-0.004478989310441835
2021-10-22,0.010113293832521048,-0.013730912784137052
2021-10-25,0.11299629647929407,-0.050342075060050374
2021-10-26,-0.006265396677043497,0.00926805403523255
2021-10-27,0.024103489676794584,0.01790524698570772
2021-10-28,0.03950749215069863,0.004331082729845261
2021-10-29,0.02904527680285625,-0.010552187388521747
2021-11-01,0.07201803471250692,-0.04036635074782228
2021-11-02,-0.026526446204905407,0.02322684899016249
2021-11-03,0.033123322823162854,-0.005583590098171588
2021-11-04,0.009766360678929942,-0.0028117110086577843
2021-11-05,-0.00853328140231889,0.0037213747410111686
2021-11-08,-0.04903985234010813,0.016070938024180147
2021-11-09,-0.11452365467882092,0.04444197892335417
2021-11-10,0.027648624194680088,-0.03924853604111534
2021-11-11,-0.006054287739436684,0.004260044431222326
2021-11-12,-0.022299733456497745,0.02820581611377899
2021-11-15,-0.02178137412484986,0.005786355415713547
2021-11-16,0.038883803707643584,-0.0045862602461796895
2021-11-17,0.03152110960494957,-0.0012279777337683082
2021-11-18,0.012475669271980419,0.020078531668566053
2021-11-19,0.037113765081138124,0.00043175805973844766
2021-11-22,0.011178048337276342,-0.011155453867094739
2021-11-23,-0.04259020013940129,0.012740659567180429
2021-11-24,0.0035535968264648055,-5.363774914135533e-05
2021-11-26,-0.04664595782087089,-0.02553228932058025
2021-11-29,0.05523256603742617,0.00869059605156497
2021-11-30,0.0072362271571849435,0.006227548224557046
2021-12-01,-0.04490722701701064,0.012949526905276336
2021-12-02,-0.01431657707446303,-0.0019200756767151286
2021-12-03,-0.07107603677459345,0.003330534770198755
2021-12-06,-0.0003070691151412924,0.022489378268178137
2021-12-07,0.052543762447535475,0.024545624794745015
2021-12-08,0.018192571731181648,0.008644029379645556
2021-12-09,-0.06206503656980292,0.01705399329062442
2021-12-10,0.02384082843128449,0.031661481970647914
2021-12-13,-0.057549241744995816,-0.0011472241908578804
2021-12-14,-0.02141811414325341,-0.023741311581041057
2021-12-15,0.02635342622795113,0.02413858113452375
2021-12-16,-0.06825710876360735,-0.026212234303099956
2021-12-17,-0.00038036560819676435,-0.009075712238132
2021-12-20,-0.041075530985907216,-0.0003030372355292965
2021-12-21,0.04752990230296398,0.0111702003633238
2021-12-22,0.07491484419081457,-0.006646051978556576
2021-12-23,0.052166984337971,-0.016666499021129974
2021-12-27,0.032310241472239286,0.020442450088196132
2021-12-28,-0.010483979863599988,-0.004493142056041816
2021-12-29,-0.004637454834486007,0.0021619140319054306
2021-12-30,-0.020655870847266736,-0.0041461344826826604
2021-12-31,-0.018316811910822114,-0.003616437563170767
2022-01-03,0.1277839804012859,-0.037805131990657874
2022-01-04,-0.04998919772739485,-0.004082284246991842
2022-01-05,-0.07002754358467803,-0.02270407795164512
2022-01-06,-0.029950474372314836,-0.008334117734011
2022-01-07,-0.03578743154354558,0.014030272250410161
2022-01-10,0.02496844908251558,-0.011160334813920265
2022-01-11,0.007393830671667656,0.009994601968124489
2022-01-12,0.03640111413989883,-0.006580998897610768
2022-01-13,-0.08189971414194253,-0.015007287183329457
2022-01-14,0.01876402474852898,0.008033563256109953
2022-01-18,-0.03164536201418472,-0.02174949210751221
2022-01-19,-0.03998675485044009,6.050917438658182e-05
2022-01-20,-0.007109141676276062,-0.01105811473656898
2022-01-21,-0.06028694366896689,-0.0009518326042667127
2022-01-24,-0.018063519373076223,0.0027947034743331656
2022-01-25,-0.024818484903547045,-0.020426473332528734
2022-01-26,0.022876235594959868,0.010117938107045976
2022-01-27,-0.10853740791910135,0.048131683406985454
2022-01-28,0.04248577745571245,0.056118827759349545
2022-01-31,0.10507489516678457,-0.0175299118115766
2022-02-01,-0.010844788297831393,-0.0033899208066084166
2022-02-02,-0.022992684159413357,0.024608563765374014
2022-02-03,-0.03273424322531637,-0.030658538890179117
2022-02-04,0.033569019618431284,-0.004842513160411226
2022-02-07,-0.024699881222676343,-0.007199777298661066
2022-02-08,0.019797812063714296,0.013601668886171828
2022-02-09,0.014532574548252242,0.015317178061274007
2022-02-10,-0.04440537537107575,-0.023240271382144816
